"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-nc"
"07/18/2019 12:23:07:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"43","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6714915788149748","0.31987792804816767","0.16364487515103585","0.15793813573322035","203","97"
"46","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.46388123454182534","0.5611895729354167","0.2197346445599379","0.22074640786244862","135","165"
"44","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4961238163501263","0.5020980359573088","0.21492663202584922","0.2115476730945498","146","154"
"45","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.43243046088375064","0.5758225449528508","0.19549174369531147","0.1955615649722002","132","168"
"48","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.38312337209342623","0.6245500721818241","0.2017593938764761","0.18716541458819463","110","190"
"47","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7440278269133123","0.26382244673029415","0.10446573302299061","0.10406102081292003","226","74"
"49","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.43680427724693527","0.5646399225324482","0.22932914395230752","0.22303276026053245","136","164"
"50","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3871293398080797","0.6226665026267503","0.20191864815254934","0.20083189555302425","106","194"
"51","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.32263779475040466","0.6828855303861315","0.1597865220607288","0.15150556418037628","96","204"
"52","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.616876312704636","0.39092054674179294","0.20629514286318426","0.20303917093259072","199","101"
