"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-pro"
"07/22/2019 12:01:42:831 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"720","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19567800391980217","0.7987193626497746","0.052812300441766616","0.05287335360463821","45","255"
"727","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1990372522912695","0.7951259898298084","0.051567742393810345","0.05138194376442702","53","247"
"729","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19781627457544756","0.7953044553561563","0.04880565564963828","0.05109981560524565","54","246"
"722","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20215019363578468","0.7990295569588154","0.05138494023465907","0.05257952720936903","50","250"
"724","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19919169370861597","0.7902935953122419","0.05312313441068444","0.05668802175573777","50","250"
"730","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2001387322147594","0.7944996549767186","0.05288885379251909","0.05787055633116919","51","249"
"726","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19966766161515595","0.7908073234858314","0.05071943013238478","0.05329776916075286","51","249"
"725","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20170146406172149","0.7903310556361905","0.05211400136011343","0.05232878787759175","59","241"
"728","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20101300724333526","0.7955417175035197","0.048289729575290714","0.05225648517564193","41","259"
"731","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2024291346437694","0.7911218735027663","0.050217477210139666","0.05106953997331452","47","253"
"732","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1996447177465892","0.7934825306037219","0.048796460240141934","0.056224671573261824","45","255"
"734","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19773084191030887","0.7930027460277687","0.04773999567138138","0.04913276146999947","58","242"
"733","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20090397342263058","0.7878747703833686","0.052478716839616954","0.06293014302564619","58","242"
"744","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2026826826041718","0.7992923371711183","0.05110921792549151","0.04882108444381782","60","240"
"737","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19822145139871666","0.7974779667796263","0.04949605334356032","0.054917270075577715","44","256"
"738","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2054798778303211","0.7902747215586027","0.051790901307150736","0.054443000707707426","53","247"
"735","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20092925713974774","0.7911337786709143","0.05025968047185066","0.05244433206413439","57","243"
"745","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19934681731706103","0.795367870598758","0.04973273547014808","0.05107437871850361","45","255"
"736","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2002960991675457","0.7981467611128479","0.051292538881998015","0.055695069779344714","48","252"
"739","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20599893793096946","0.796465905795274","0.046671706288172576","0.058228623213193526","64","236"
"742","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20274018354564474","0.7940040233983686","0.052272451663612635","0.052701237553828086","47","253"
"741","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20317907983950104","0.7950502899852387","0.046166372828258244","0.05980610522718398","62","238"
"740","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1963052149532418","0.7940794373421031","0.05051560008536366","0.04959945220414073","50","250"
"743","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20529451176785452","0.789745983986545","0.05138470750132827","0.05053068921961593","58","242"
"748","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19410871734458673","0.7929306131198385","0.049129377665470396","0.05750356514591029","44","256"
"747","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19939115982598568","0.792285391386535","0.05027050779690719","0.05792687915387442","44","256"
"746","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2016672094033139","0.789727530295032","0.05106768011289948","0.0528872636097149","52","248"
"751","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19823233089606423","0.795026889424869","0.046868941662573015","0.054584466452073994","51","249"
"752","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19771383666056833","0.794702348421658","0.05047224118874285","0.05670310655254636","53","247"
"750","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19829003331309947","0.7913253871040813","0.04994789556799534","0.05418216970722692","58","242"
"749","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19769594680387723","0.7911992201524747","0.05100823926678826","0.052527539754608076","44","256"
"753","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19908954272498677","0.7918858130136393","0.048209704441640064","0.0536070929793066","44","256"
"756","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20294082506116765","0.7950428626328788","0.049310532318906655","0.05313684443920495","40","260"
"757","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2024819482368701","0.7952577519062352","0.05437559419540501","0.05239494017707811","48","252"
"759","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19769440558646803","0.7991531279730347","0.04859465382080391","0.048057938759332466","54","246"
"755","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19812687566183976","0.7978486629202092","0.0521691231976131","0.05979622583586641","52","248"
"754","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20081197666396583","0.7880417536885319","0.04901544102248805","0.05831285785918063","52","248"
"763","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20230986309706084","0.7952123323795008","0.05322993372943793","0.055626600426946754","56","244"
"758","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19606579157942455","0.8014614212177051","0.04903560207376035","0.052913599871489775","39","261"
"760","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1969471491186455","0.8000255522992515","0.04937500566526025","0.050490836907426964","48","252"
"761","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1966039543725084","0.7947753041676834","0.04900035516245466","0.05346548719334831","57","243"
"762","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20186944637226636","0.7946159787513934","0.05136858811275162","0.05633350799863845","63","237"
"764","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20278934601335344","0.7931759148303769","0.052381976699885056","0.050906447961839026","54","246"
"765","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19993214148288602","0.8027883278788893","0.050200434279644525","0.049567177283952414","52","248"
"770","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19728322183329505","0.7947842722078641","0.052440183975958274","0.055991798654844015","51","249"
"771","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1977037749397375","0.7903949591918028","0.04978711127429728","0.048261402432660847","55","245"
"767","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20355963938216995","0.795016688616836","0.0474666959938499","0.054810591126845984","53","247"
"766","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19963207861288373","0.7970022425454019","0.047843588438805484","0.054112405592317274","48","252"
"773","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2008840290316428","0.7960600562548685","0.05065324531106137","0.056508619774571216","47","253"
"768","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20503221005991853","0.7922618698646109","0.05001091164620699","0.053949549451177546","56","244"
"772","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19792792493089897","0.7915016760771785","0.049378106717563736","0.055542982461509176","59","241"
"769","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19650805004881758","0.7943846341325448","0.04384321279912961","0.054885603917486064","44","256"
"774","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2006767062241838","0.7937561478761042","0.057065193769252336","0.05279410075332426","52","248"
"780","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19450582273821168","0.7956348292525833","0.05281668416392086","0.05128096641486894","49","251"
"778","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19753216941743643","0.7875154833499748","0.05345040070370687","0.05452045296932568","46","254"
"783","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19767806863495402","0.793608457517331","0.05201688923291511","0.05340452775772213","36","264"
"779","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2008768330448508","0.7906577911286125","0.051107249846120265","0.05013850125218669","52","248"
"775","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20201410799921315","0.7886779499174286","0.05230575079792145","0.05446423150157484","56","244"
"781","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19750479404367316","0.7954681582180946","0.04520677698818768","0.05312997651470076","63","237"
"777","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2017276291903965","0.797459096556963","0.049499949913564406","0.050182011734298","47","253"
"776","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20136134261200941","0.790778607892508","0.051249794795935256","0.05373794763017735","54","246"
"782","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19999275755045812","0.7985334696325067","0.05130247868345942","0.04947151193476032","59","241"
"784","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19826526196931668","0.796425490585673","0.05054027530841286","0.05033571787911623","53","247"
"786","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19892052088742918","0.7907171228382253","0.05213713492986091","0.05771194108209746","58","242"
"790","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1946083494653992","0.7952463596917562","0.049884189975027436","0.049136383681302104","52","248"
"785","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1998133788574257","0.7953965626642157","0.05168466822452869","0.05305520534202694","54","246"
"791","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20139605956467066","0.7922193449478044","0.05065701714329909","0.05105965228190411","57","243"
"787","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2016425685582895","0.7980963010876011","0.051299215264917854","0.05253449317938875","50","250"
"788","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2012002158100846","0.7900456396428264","0.04878309481787885","0.05151509658368361","49","251"
"789","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20245191299225745","0.7853317003140219","0.05275728983164753","0.05508368748107874","46","254"
"794","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20632155160392227","0.7945059114151702","0.045746424807515354","0.05810641049088789","46","254"
"799","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20253873069056147","0.7928695484080402","0.05185661498261671","0.05740681109512151","55","245"
"792","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20408614243559015","0.7978063696632488","0.05019401754451752","0.0479451546097519","49","251"
"793","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20313144745336595","0.7975511310487582","0.052172576774186526","0.05395122361429913","47","253"
"801","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.200939835018737","0.7905730724160019","0.0500967164974561","0.053503950820354425","43","257"
"798","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19859749486516895","0.7944818567754238","0.046343465658090346","0.04792259545583178","45","255"
"796","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1954075745310312","0.7951286113855555","0.04856367595758442","0.04924963641675163","49","251"
"800","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20164690802860272","0.7847435351432681","0.05004469432523958","0.05538147465521592","48","252"
"802","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2012837429055864","0.7930305836034242","0.04998729774986132","0.05869866288516822","61","239"
"795","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20060586673807615","0.7972353323635558","0.05005527008749636","0.04989052523422311","42","258"
"797","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19879338831162274","0.7888874148991887","0.05159054360927958","0.053905854465003546","45","255"
"804","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2028359992805304","0.7933335276271233","0.0501681683495045","0.0542111684633759","51","249"
"803","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2030145771788358","0.7896527043793848","0.052318167984089295","0.04926570166842808","59","241"
"805","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2023214384746163","0.7995630653370256","0.05050242116053396","0.04947847181662103","54","246"
"810","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20090663371988465","0.7923825739349714","0.04963869191311885","0.04965501228869385","43","257"
"806","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20116685030244888","0.7915199505177775","0.048457924584537376","0.05980564668459241","52","248"
"808","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19968163421025967","0.7956228092525994","0.048700328479783166","0.05092068423268542","41","259"
"807","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20062728923827433","0.7922500741317219","0.046155967811115424","0.05469164569539135","46","254"
"812","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2009563509043872","0.7979251688830467","0.048308624870698334","0.051255197660091706","52","248"
"809","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20008422639336326","0.7937455377936665","0.04923978486745458","0.04878981584137101","54","246"
"811","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2007538149944037","0.7890867458246899","0.045642041024523836","0.05513817898463361","42","258"
"817","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2037428606177135","0.7923894091356177","0.05035829371254273","0.051366625102879516","63","237"
"813","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19516555210248532","0.7903956243132874","0.05239724824939447","0.04975538637754709","41","259"
"816","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19770763479420908","0.7934836507415736","0.04916349560046615","0.05377574467540862","51","249"
"814","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1997258650837864","0.7950451385954419","0.05020314955264849","0.04972402299742353","48","252"
"815","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20377519951169645","0.7939505741420764","0.048265720098976776","0.052275749614658654","54","246"
"820","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1999583202110946","0.7992271349480621","0.04837324234268308","0.05393721132803342","45","255"
"823","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2008320068656661","0.7929346599749897","0.04857449586602372","0.05507603810291268","48","252"
"818","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20218248661086183","0.7941016683428243","0.04951565150382285","0.0522371008183686","46","254"
"819","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20259464175080638","0.7910605407360126","0.049014054558638206","0.052586915976744454","56","244"
"824","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20324599427721218","0.7997916549872611","0.04943762191769392","0.05411163997186425","40","260"
"821","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20072744667697764","0.7918147320214465","0.04905734083620964","0.05532421040185577","65","235"
"822","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20307867634054586","0.7939729732166679","0.04761327099341099","0.05149731071715749","51","249"
"830","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20115536025133807","0.7937053300562413","0.04861610808905071","0.05157486453210858","50","250"
"827","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19552429437243046","0.7945068915220677","0.048411950583791545","0.05950830609588694","36","264"
"825","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20234501047257103","0.7927513360953427","0.05141544701520461","0.05505529582964523","56","244"
"826","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19489125430030377","0.8001058901430219","0.05268218436131343","0.0508059776781921","33","267"
"834","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20358099880928124","0.7911763698566151","0.04670090068741869","0.05216890977890172","45","255"
"828","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20147418299507447","0.7939904268519994","0.05131309708152056","0.05350500046892919","56","244"
"837","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20393316036848005","0.8006367066060285","0.04885825048033605","0.05886939668640396","48","252"
"832","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.192722295015384","0.799855169033362","0.04821061586459331","0.05218822554076124","48","252"
"829","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20189584333048446","0.7881276908243234","0.05043334173144987","0.05507621377457399","46","254"
"835","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19644993340611383","0.7894878221724348","0.04660671157634533","0.05367733425814722","54","246"
"836","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1983869269070094","0.7943567610400906","0.052899708254593836","0.05145465963807495","46","254"
"833","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2021888551282818","0.7908332363315562","0.054685190666053034","0.05283918112439548","48","252"
"831","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20309313696087852","0.7950850456336024","0.053550308263929834","0.05220273673601399","53","247"
"839","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2002953093125763","0.7964136690369712","0.04961039167602009","0.05396062011964645","45","255"
"842","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19935320583157795","0.7982042255613687","0.04960741025097388","0.05531085562013775","46","254"
"838","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20199588331775906","0.7916847439216066","0.05165960916602129","0.049678024423321254","42","258"
"840","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19955101683654997","0.7939722419181819","0.04995534066292257","0.052591362153036614","53","247"
"841","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20240323243704575","0.7871473712821903","0.05072518054717643","0.0586881260608159","49","251"
"843","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2029994949019742","0.7925041521556574","0.046589737842179214","0.05385188580834278","56","244"
"846","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19853774844749608","0.7940411443038747","0.050666193068566436","0.05721373010628333","54","246"
"847","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20104907255443227","0.7975655690163287","0.04937233163972942","0.05717784732550492","46","254"
"844","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20115241866399983","0.7949192761764983","0.047489696805565716","0.050880750731041806","39","261"
"849","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19986328671145248","0.7923041520821681","0.050289306098888036","0.053393343303648394","49","251"
"845","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1990566467244977","0.7991268751399109","0.05320643170060134","0.05042815172799152","50","250"
"848","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20252260249546242","0.7933768240945914","0.05210088853120082","0.050822443829094066","52","248"
"850","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20178327143828162","0.7987745308478155","0.0509720469969627","0.05163395038930896","50","250"
"855","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20307046783136315","0.7956977767133013","0.04968720153299254","0.052062205317060344","51","249"
"853","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.1993295574420056","0.7968487718771708","0.04954152257974597","0.050908508685207306","52","248"
"854","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19822031007461421","0.799542813513993","0.0548429892522723","0.0518152400548211","34","266"
"863","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19881602474942275","0.7961469438802122","0.05161291842687087","0.05407500300268141","39","261"
"851","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.19864980917926647","0.7939082753124683","0.04985902789192336","0.05447360629491452","44","256"
"856","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20278641692586677","0.7941490743024014","0.05113993861304315","0.0515395319434135","40","260"
"852","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20013147141616827","0.7978702356101097","0.051986957587293055","0.059183540690080486","57","243"
"862","0.3","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.20206805086718327","0.7917431061554295","0.05545789985980116","0.051686725324641754","46","254"
