"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-asoc"
"07/22/2019 09:33:27:297 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"365","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.28202733548163117","0.7226637936491928","0.11544154510687539","0.11897204503617273","98","202"
"366","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6126863999810094","0.3808681232595721","0.20515856382865555","0.20613606712836446","189","111"
"367","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.506328747523099","0.4952375926530915","0.24041339717150845","0.2350612522132185","155","145"
"369","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5812130517765747","0.41901047607790876","0.21803022395059485","0.21931695666624149","166","134"
"368","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4021010622231138","0.6096479086731097","0.20548596294125165","0.20030878367869046","116","184"
"370","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4980430616364534","0.5081846076602238","0.22282212143745098","0.23496594804031806","156","144"
"371","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6578051156971266","0.3412623347339096","0.18610762628861188","0.17747249253128","197","103"
"372","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5898555761995645","0.4123215834591041","0.21089869994499746","0.20417449716536623","176","124"
"373","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.591671217261681","0.43327629299854503","0.21313782406428483","0.2231978424290163","166","134"
"374","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.44672160630183233","0.563229577011267","0.2399429088124696","0.2402469831113027","137","163"
"376","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6684092886299497","0.3354290616152373","0.1631567694586478","0.16498661063211","210","90"
"375","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5009557094011534","0.48866611299290685","0.23722803344967647","0.23186750363855002","165","135"
"377","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.2761463294408239","0.7220361721380378","0.14222929110497412","0.13471920951328673","85","215"
"378","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.2798104504669362","0.7210302723998836","0.12985851230803702","0.12696222982691613","76","224"
"379","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3195314353179054","0.6845945613956614","0.15309985085873998","0.16364738429101877","81","219"
"380","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3560627970831775","0.6594115038382572","0.18309659579090956","0.18807103262298264","108","192"
"381","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5872740549418263","0.4204081686549689","0.1837201308628075","0.183142690553701","179","121"
"382","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.42894579230162844","0.5737747563588662","0.2042091495039716","0.20174384280169838","115","185"
"383","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.47842140805305516","0.5108277435437913","0.22265790345910566","0.22004250650430857","142","158"
"384","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3854687323810669","0.6036344102597528","0.19282562957687888","0.19517674614907915","105","195"
"385","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5890109332785158","0.3937992247263869","0.2266535456089737","0.21720614014879658","180","120"
"386","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4883710747539245","0.523993253693381","0.23076573271395456","0.23047957175800138","130","170"
"387","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3872669774107952","0.6065843812135322","0.18039592890547881","0.19404638874710478","107","193"
"388","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.49510138572444695","0.5166438115108435","0.25528629949983017","0.2503932012614706","152","148"
"390","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43706986360935635","0.5685736889200481","0.22827240210114783","0.2249161031665104","122","178"
"389","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3523514354914073","0.6470948040333759","0.19173423912679405","0.19833971311326956","108","192"
"391","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.2805739841724921","0.7248642672954783","0.1215886504540622","0.1254173693562367","83","217"
"392","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.34336479155767385","0.6688405017037338","0.16398861536384207","0.16050754318420177","90","210"
"393","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6665494716436999","0.33634314551458966","0.17692108140250762","0.18927539075005867","196","104"
"395","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5973484028795075","0.3956746826041343","0.20740163010462606","0.2096901192546064","189","111"
"394","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4236534699375429","0.5830405506108005","0.19770903916451052","0.19897921257242415","116","184"
"396","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5939015648391542","0.4077354178646664","0.19211450511052902","0.20278230506833375","184","116"
"397","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6332951173601288","0.3623918217888299","0.17529730655565107","0.17071257795419792","183","117"
"398","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.48768994561763995","0.5065751019989971","0.2271331383371765","0.24477600630977298","150","150"
"399","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40263854715552533","0.586274497089025","0.21016949005416047","0.20464210277781483","130","170"
"400","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6336425982622083","0.37610089268401","0.1824578551020438","0.18778873975529456","188","112"
"401","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3454495236491651","0.6506104855656526","0.1762466466294404","0.1734123450834239","103","197"
"402","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6440451055833143","0.36220028994174736","0.17385313408343286","0.1803925958065586","206","94"
"403","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6345125741530934","0.37381296178960277","0.18682365237976375","0.19172580342133372","193","107"
"404","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5212634471797627","0.484119989064883","0.23106570344458402","0.23714616855305973","171","129"
"405","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43857420910602496","0.5524061774804563","0.18925261503672808","0.1904457056850962","128","172"
"406","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5649318661039936","0.44149223745752425","0.223382537165788","0.23931689046191662","164","136"
"407","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4325541868187639","0.5790004439156653","0.20679844142360598","0.2060852663099742","134","166"
"408","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.47767831160422325","0.5342111049543103","0.18470827320526512","0.18628821273436094","138","162"
"409","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5977398695664032","0.4124611389654791","0.18267786826330792","0.18838461232221868","168","132"
"410","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6172926468213643","0.38864899654369706","0.21764278977095752","0.21723778185647377","190","110"
"411","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5292352738609678","0.48428733214401104","0.22438707288742102","0.21885685209621045","161","139"
"412","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40768481748815916","0.5994061247137307","0.19844210340071497","0.20127755283879747","109","191"
"413","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5395775267892453","0.46698049212485493","0.18841697964572873","0.18653273738566403","163","137"
"415","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.26467125559221255","0.7363215542680291","0.10827837918839284","0.11237527171278612","64","236"
"414","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.41433753937553036","0.5847519533221657","0.21967023563237068","0.21917660951989298","134","166"
"416","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.382734220965328","0.611308164367076","0.1923172683402026","0.19151411728583145","93","207"
"417","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.33392469649457857","0.6755552674561239","0.16414754576607604","0.14889965869994942","105","195"
"418","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.34421700285229245","0.663259512541617","0.1602176860886614","0.16003255902712787","103","197"
"420","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5665686296658108","0.43998471575579584","0.23646385562282607","0.23152770309540371","181","119"
"419","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3909033148136508","0.6167673364552583","0.20109781410015978","0.21442007357889806","117","183"
"421","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5568956157917261","0.44410171734667114","0.2308904226238185","0.22905171243628647","169","131"
"422","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6250283043438045","0.38203103301383873","0.19195269167640625","0.18932428636816467","196","104"
"423","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6859159253834306","0.3074987992311514","0.15618089595457268","0.1559112995945186","202","98"
"424","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43029869125020404","0.575283988323878","0.20889897495018916","0.2106603257252667","133","167"
"425","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5347771315711168","0.4638586359645298","0.20880730933797398","0.22034540222944457","162","138"
"426","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5318713654001056","0.4818094105645031","0.20474493533405116","0.2047782671189156","163","137"
"428","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.598617565288963","0.4047100525744876","0.2161940278137268","0.22605801912001156","176","124"
"427","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4785672446460575","0.5148561799469797","0.22510671652437864","0.22326023969508657","149","151"
"429","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6051727348715668","0.41110874321771695","0.212406310245273","0.21717486652856446","188","112"
"431","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5915451006751751","0.394645145476703","0.23234074033595697","0.2289262256127003","185","115"
"430","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5349704342950006","0.46178535100387574","0.24684047562647046","0.2484526837644584","172","128"
"432","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.665906178748677","0.35125934550006555","0.16859603255822864","0.1742068585421262","200","100"
"433","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.7327368332726363","0.27249251515719264","0.11226097086653167","0.12737018446668444","230","70"
"434","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3376566603566045","0.6734109376299247","0.17182483874926502","0.16629944229019808","98","202"
"435","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.45595403458143435","0.5358360510816871","0.22702819929025508","0.22885248601745486","140","160"
"436","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.33192930543846016","0.6709912917666326","0.1499216732111989","0.15139899190779368","100","200"
"437","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5668892177309349","0.4440685164840833","0.22944093457518816","0.23455401746666074","165","135"
"438","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6732665969867834","0.30596776196954645","0.15412883212085554","0.13834079005887376","204","96"
"439","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3754577165493178","0.6320428818226925","0.1675513983043212","0.17664454678618738","119","181"
"440","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.41367922378353017","0.5899239738753926","0.20492306786210307","0.21450927003301498","120","180"
"441","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4545497832099005","0.543085714027519","0.250424766540889","0.2468092625224715","139","161"
"442","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5832629019639946","0.40765502190136","0.22859288620483284","0.22572495722885513","175","125"
"443","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.7086509415409546","0.28945297040148804","0.14617836944955998","0.13745302804498474","213","87"
"445","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6971272603519751","0.30698238522202964","0.14595232196691765","0.1556221239405884","215","85"
"444","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6229381643238784","0.3892062957070381","0.1873245810187639","0.2019569612433131","193","107"
"446","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.7093569966133136","0.29517852396518485","0.1550232707981536","0.15610594314611087","221","79"
"447","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6570149752897728","0.35767430419384477","0.18203492038144736","0.18353141667186226","188","112"
"448","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.7228649795927408","0.2764748837648644","0.12799573974166414","0.1313724512372848","224","76"
"449","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3355343838401487","0.6440282479623783","0.16868271029538387","0.1807141344675405","102","198"
"450","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.524610368702611","0.4757808383838906","0.22719001314352416","0.23303264864110204","141","159"
"451","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3725733919750847","0.6360547555763638","0.17368489759113778","0.17555953403905583","105","195"
"453","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6498601948368015","0.34427703096547685","0.18465084903257842","0.1762392168467767","209","91"
"452","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.44625355883405765","0.5603498792106184","0.21155790180244444","0.21580721678606815","144","156"
"454","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3796986411212759","0.6098019342158608","0.2148082803449544","0.21570545460952587","108","192"
"455","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.570206740059113","0.4434739487463","0.2192795878364689","0.2194562355827932","178","122"
"456","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.39917449604976935","0.6043961738100279","0.21981836322129633","0.2146464126717438","105","195"
"457","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.32913212222731336","0.6822205794439936","0.15217585933597808","0.15561104918582758","83","217"
"458","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.38822677337916234","0.6213921475887104","0.18079050242364933","0.1802211263122203","103","197"
"459","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5393891654993068","0.46323502549976275","0.2190195964072414","0.21323993584655063","159","141"
"460","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6898132248633421","0.31952277636041104","0.15749771998052742","0.1679606714502913","197","103"
"461","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.33379495153158895","0.657603119861766","0.16517186007690934","0.1722236082462872","95","205"
"463","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.2856692988465574","0.7125861175801819","0.13448144993405808","0.14303627942845085","73","227"
"462","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5267836387781789","0.4689133212317198","0.24163270347394497","0.24004806738294673","170","130"
"464","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5482441933491141","0.46461888987134453","0.20460809863638182","0.20170929654904832","162","138"
"465","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6630201545285863","0.33826880515726854","0.1711982449962823","0.1745708303572609","210","90"
"466","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.397988564308628","0.6121058365841148","0.20344172944576855","0.20509538839707164","124","176"
"468","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4279965931074229","0.5743867775587087","0.22210461997826714","0.2206635025921201","132","168"
"467","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6099688836700705","0.39366919242946957","0.18664935289729714","0.19255643563611105","185","115"
"469","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40845061950151534","0.5880615128981247","0.21275430158740913","0.2147704027977797","115","185"
"470","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4848989187293078","0.5041274798341556","0.2367287198536523","0.23610076285259218","129","171"
"471","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5119176947885761","0.4772945513323846","0.22286656307642974","0.23020263725741677","165","135"
"472","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40158018068783613","0.6036496531925625","0.1920012202017243","0.18635374092303778","112","188"
"473","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6277393856959471","0.38565290792402757","0.21649738863935952","0.21421410360250756","190","110"
"475","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40861340743588304","0.5988394904592683","0.20581987553536507","0.20363919830275373","122","178"
"474","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4093460347820506","0.5899322243870567","0.2153387106835149","0.21988014465280312","114","186"
"476","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.3162594085952333","0.6823847683282045","0.14908395880070446","0.14725691721284415","84","216"
"477","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.711589962255577","0.2914823885765078","0.12467146925556905","0.13111684978954202","215","85"
"478","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.42672378121331966","0.5796266603058813","0.21182570153150188","0.20636246735972044","123","177"
"479","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6504046207037897","0.3553135746072518","0.16169876369585043","0.1599611777764208","208","92"
"480","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.2920811098807212","0.7107820504960704","0.13212182934111502","0.1317067125835478","87","213"
"482","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.371786853844181","0.6188337434660424","0.15940682708666082","0.169973918112975","102","198"
"481","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5530376739574946","0.43554665629706885","0.211734319021051","0.2083869755705251","168","132"
"483","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.4423969345954053","0.5601451778849652","0.2410703141970876","0.23942513445621777","125","175"
"484","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6364697969576337","0.36157415513611485","0.18567498774336014","0.18541280044883984","190","110"
"485","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.638778242828337","0.3778042032677231","0.1825679892269839","0.19823401766097482","188","112"
"487","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43848642800440973","0.5712224134671408","0.20011742867733062","0.20223647438359116","137","163"
"486","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.628443268884893","0.36138351979548733","0.1913017519471756","0.1911446336053862","201","99"
"488","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6640739157915082","0.3466760443725954","0.17077790933922546","0.16673848995115517","200","100"
"490","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6083124364814988","0.3851211394209605","0.2079722363536367","0.2042873533785844","181","119"
"489","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.40660586609076255","0.5924983245695451","0.21866980507418782","0.22606638077288094","114","186"
"491","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6055573979812959","0.396865573413993","0.19706534581555854","0.19192004664074708","179","121"
"492","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.601791911433538","0.39360385645425333","0.19326544001984086","0.1937623801810442","181","119"
"493","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.31581056832396553","0.6943159446332461","0.142773858156764","0.1336978292256435","79","221"
"494","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43365405454652073","0.5644605822648039","0.21089577088325","0.2151651081522576","121","179"
"495","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.32115445677923676","0.6733897237593919","0.1637146988099394","0.1550448033095639","94","206"
"496","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.35857492143056235","0.6276429234039879","0.19422847297250706","0.20712954882968565","102","198"
"497","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5323739370048683","0.46307084460698444","0.22004368402865548","0.21765456314152126","157","143"
"498","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.43481534298498853","0.5765960105405904","0.2108395765903076","0.2071523148349253","119","181"
"499","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5036604684263383","0.49076685154382205","0.21303640029557855","0.20383967778228076","161","139"
"500","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.6166180326038477","0.3906578441057106","0.2158383880288038","0.2219285306134816","194","106"
"501","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","3.0E-5","74","0.9","300","5","0.5","2000","0.5788982367593654","0.44589537538148505","0.23894989065552968","0.23414688373425588","168","132"
